Time,Amount,Actual_Fraud,Isolation_Forest_Prediction,Random_Forest_Prediction,Fraud_Status
144692.0,18.4,0,0,0,Legitimate
53882.0,1.98,0,0,0,Legitimate
148535.0,135.44,0,0,0,Legitimate
56878.0,91.83,0,0,0,Legitimate
77487.0,22.0,0,0,0,Legitimate
100923.0,15.95,0,0,0,Legitimate
168423.0,19.6,0,0,0,Legitimate
94062.0,36.0,0,0,0,Legitimate
125235.0,37.95,0,0,0,Legitimate
150568.0,0.0,0,0,0,Legitimate
40345.0,158.0,0,0,0,Legitimate
65083.0,50.0,0,0,0,Legitimate
123394.0,20.0,0,0,0,Legitimate
120532.0,36.9,0,0,0,Legitimate
55886.0,7.58,0,0,0,Legitimate
162823.0,5.0,0,0,0,Legitimate
131427.0,1.0,0,0,0,Legitimate
71994.0,18.8,0,0,0,Legitimate
146600.0,79.63,0,0,0,Legitimate
60398.0,99.95,0,0,0,Legitimate
151135.0,8.96,0,0,0,Legitimate
51910.0,90.75,0,0,0,Legitimate
162923.0,0.92,0,1,0,Legitimate
151171.0,94.84,0,0,0,Legitimate
31352.0,2.69,0,0,0,Legitimate
45814.0,99.0,0,0,0,Legitimate
152960.0,171.04,0,0,0,Legitimate
140135.0,51.72,0,0,0,Legitimate
144614.0,64.9,0,0,0,Legitimate
127343.0,84.59,0,0,0,Legitimate
90955.0,13.91,0,0,0,Legitimate
135351.0,1.0,0,0,0,Legitimate
91961.0,69.99,0,0,0,Legitimate
162537.0,1.0,0,0,0,Legitimate
40356.0,35.8,0,0,0,Legitimate
8666.0,126.27,0,0,0,Legitimate
42775.0,64.99,0,0,0,Legitimate
62765.0,28.0,0,0,0,Legitimate
81286.0,102.0,0,0,0,Legitimate
99555.0,25.27,0,0,0,Legitimate
49164.0,239.33,0,0,0,Legitimate
58884.0,44.9,0,0,0,Legitimate
144107.0,738.85,0,0,0,Legitimate
37485.0,9.99,0,0,0,Legitimate
61434.0,0.77,0,0,0,Legitimate
63749.0,2.5,0,0,0,Legitimate
133088.0,1.0,0,0,0,Legitimate
63936.0,149.0,0,0,0,Legitimate
56532.0,290.38,0,0,0,Legitimate
135633.0,1.0,0,0,0,Legitimate
171100.0,5.83,0,0,0,Legitimate
66314.0,28.75,0,0,0,Legitimate
113052.0,189.0,0,0,0,Legitimate
68187.0,44.05,0,0,0,Legitimate
113034.0,45.51,0,0,0,Legitimate
41947.0,0.76,0,0,0,Legitimate
75419.0,23.5,0,0,0,Legitimate
46750.0,48.47,0,0,0,Legitimate
163410.0,210.0,0,0,0,Legitimate
54311.0,0.89,0,0,0,Legitimate
35422.0,29.0,0,0,0,Legitimate
30831.0,2.67,0,0,0,Legitimate
122429.0,130.0,0,0,0,Legitimate
83650.0,103.0,0,0,0,Legitimate
55496.0,28.0,0,0,0,Legitimate
32468.0,74.99,0,0,0,Legitimate
33485.0,80.65,0,0,0,Legitimate
168639.0,90.0,0,0,0,Legitimate
120112.0,74.0,0,0,0,Legitimate
37450.0,290.0,0,0,0,Legitimate
83433.0,12.36,0,0,0,Legitimate
163583.0,12.31,0,0,0,Legitimate
29962.0,53.8,0,0,0,Legitimate
161770.0,8.99,0,0,0,Legitimate
138812.0,316.51,0,0,0,Legitimate
153054.0,154.98,0,0,0,Legitimate
42236.0,0.99,0,0,0,Legitimate
26521.0,8.93,0,0,0,Legitimate
124385.0,550.0,0,0,0,Legitimate
83159.0,1.0,0,0,0,Legitimate
168159.0,2.69,0,0,0,Legitimate
66200.0,30.39,0,0,0,Legitimate
114198.0,108.72,0,0,0,Legitimate
30734.0,100.78,0,0,0,Legitimate
154051.0,268.25,0,0,0,Legitimate
154168.0,338.34,0,0,0,Legitimate
65910.0,69.9,0,0,0,Legitimate
138766.0,9.03,0,0,0,Legitimate
110847.0,20.0,0,0,0,Legitimate
77001.0,109.5,0,0,0,Legitimate
104796.0,5.99,0,0,0,Legitimate
144928.0,15.0,0,0,0,Legitimate
129003.0,100.98,0,1,0,Legitimate
83555.0,12.99,0,0,0,Legitimate
64391.0,8.76,0,0,0,Legitimate
75049.0,1.0,0,0,0,Legitimate
158393.0,9.99,0,0,0,Legitimate
51967.0,191.3,0,0,0,Legitimate
143701.0,5.0,0,0,0,Legitimate
121220.0,2.99,0,0,0,Legitimate
48480.0,18.96,0,0,0,Legitimate
110060.0,19.4,0,0,0,Legitimate
46389.0,2.67,0,0,0,Legitimate
61348.0,1486.87,0,1,0,Legitimate
66853.0,2.0,0,0,0,Legitimate
84847.0,3.57,0,0,0,Legitimate
113166.0,10.5,0,0,0,Legitimate
148226.0,6.99,0,0,0,Legitimate
36170.0,68.35,0,0,0,Legitimate
32238.0,50.0,0,0,0,Legitimate
21047.0,0.8,0,1,0,Legitimate
50476.0,49.99,0,0,0,Legitimate
143424.0,643.88,0,0,0,Legitimate
79603.0,129.0,0,0,0,Legitimate
133317.0,1.99,0,0,0,Legitimate
36993.0,0.0,0,0,0,Legitimate
142599.0,149.4,0,0,0,Legitimate
155979.0,495.0,0,0,0,Legitimate
161200.0,1.0,0,0,0,Legitimate
168229.0,9.89,0,0,0,Legitimate
43602.0,3.36,0,0,0,Legitimate
31930.0,34.5,0,0,0,Legitimate
162259.0,57.03,0,0,0,Legitimate
39346.0,6.49,0,0,0,Legitimate
143965.0,4.49,0,0,0,Legitimate
74556.0,49.44,0,0,0,Legitimate
149444.0,9.49,0,0,0,Legitimate
119823.0,6.0,0,0,0,Legitimate
127247.0,22.0,0,0,0,Legitimate
62593.0,2.02,0,0,0,Legitimate
150600.0,15.0,0,0,0,Legitimate
147639.0,0.0,0,0,0,Legitimate
64784.0,8.94,0,0,0,Legitimate
82772.0,3.59,0,0,0,Legitimate
70104.0,10.9,0,0,0,Legitimate
143302.0,120.0,0,0,0,Legitimate
140301.0,129.95,0,0,0,Legitimate
146260.0,1.46,0,0,0,Legitimate
73358.0,140.99,0,0,0,Legitimate
145655.0,93.07,0,0,0,Legitimate
114844.0,75.66,0,0,0,Legitimate
73239.0,31.9,0,0,0,Legitimate
156492.0,1.29,0,0,0,Legitimate
57052.0,139.4,0,0,0,Legitimate
136279.0,198.0,0,0,0,Legitimate
38731.0,110.25,0,0,0,Legitimate
54868.0,5.49,0,0,0,Legitimate
140075.0,2.5,0,0,0,Legitimate
86240.0,20.0,0,0,0,Legitimate
45757.0,321.07,0,0,0,Legitimate
75103.0,41.5,0,0,0,Legitimate
124558.0,1.5,0,0,0,Legitimate
93768.0,3.13,0,0,0,Legitimate
142267.0,159.0,0,0,0,Legitimate
46694.0,170.0,0,0,0,Legitimate
51120.0,3.8,0,0,0,Legitimate
42494.0,2.99,0,0,0,Legitimate
122074.0,1.0,0,0,0,Legitimate
47158.0,9.02,0,0,0,Legitimate
127378.0,75.27,0,0,0,Legitimate
83493.0,51.0,0,0,0,Legitimate
135608.0,9.74,0,0,0,Legitimate
160209.0,151.72,0,0,0,Legitimate
144795.0,3.6,0,0,0,Legitimate
169161.0,300.86,0,0,0,Legitimate
170127.0,110.28,0,0,0,Legitimate
116658.0,11.0,0,0,0,Legitimate
124700.0,71.1,0,0,0,Legitimate
135091.0,1.0,0,0,0,Legitimate
120119.0,7.7,0,0,0,Legitimate
144750.0,131.98,0,0,0,Legitimate
166687.0,21.74,0,0,0,Legitimate
35092.0,1264.5,0,0,0,Legitimate
135971.0,16.08,0,0,0,Legitimate
52375.0,160.89,0,0,0,Legitimate
172166.0,69.99,0,0,0,Legitimate
51245.0,14.94,0,0,0,Legitimate
115577.0,0.89,0,0,0,Legitimate
37460.0,190.0,0,0,0,Legitimate
74330.0,12.54,0,0,0,Legitimate
163515.0,127.95,0,0,0,Legitimate
35172.0,1.0,0,0,0,Legitimate
158079.0,54.95,0,0,0,Legitimate
65630.0,12.39,0,0,0,Legitimate
56088.0,5.43,0,0,0,Legitimate
157925.0,22.18,0,0,0,Legitimate
49695.0,11.98,0,0,0,Legitimate
120437.0,19.99,0,0,0,Legitimate
38206.0,110.75,0,0,0,Legitimate
35833.0,17.96,0,0,0,Legitimate
109231.0,4.49,0,0,0,Legitimate
44245.0,610.3,0,0,0,Legitimate
119471.0,9.99,0,0,0,Legitimate
47045.0,102.0,0,0,0,Legitimate
28401.0,15.3,0,0,0,Legitimate
163192.0,385.2,0,0,0,Legitimate
172670.0,69.32,0,0,0,Legitimate
131495.0,50.95,0,0,0,Legitimate
139168.0,66.0,0,0,0,Legitimate
122444.0,41.0,0,0,0,Legitimate
167233.0,100.0,0,0,0,Legitimate
559.0,9.23,0,0,0,Legitimate
134294.0,10.0,0,0,0,Legitimate
71712.0,1.0,0,0,0,Legitimate
39914.0,8.95,0,1,0,Legitimate
97121.0,48.71,0,0,0,Legitimate
146191.0,29.11,0,0,0,Legitimate
35239.0,83.0,0,0,0,Legitimate
162303.0,1.98,0,0,0,Legitimate
89843.0,2.07,0,0,0,Legitimate
84271.0,30.14,0,0,0,Legitimate
39196.0,0.99,0,0,0,Legitimate
134833.0,10.0,0,0,0,Legitimate
133071.0,8.0,0,0,0,Legitimate
69176.0,135.0,0,0,0,Legitimate
37635.0,10.62,0,0,0,Legitimate
2240.0,2.25,0,0,0,Legitimate
141101.0,13.0,0,0,0,Legitimate
121060.0,1.0,0,0,0,Legitimate
52592.0,5.65,0,0,0,Legitimate
29737.0,442.2,0,0,0,Legitimate
15520.0,46.1,0,1,0,Legitimate
64580.0,11.5,0,0,0,Legitimate
144550.0,68.56,0,0,0,Legitimate
33937.0,301.3,0,0,0,Legitimate
32657.0,1.46,0,0,0,Legitimate
119034.0,154.59,0,0,0,Legitimate
11347.0,9.99,0,0,0,Legitimate
149582.0,1.1,1,1,1,Fraudulent
32732.0,17.89,0,0,0,Legitimate
50326.0,12.99,0,0,0,Legitimate
1673.0,20.0,0,0,0,Legitimate
57881.0,7.04,0,0,0,Legitimate
134792.0,62.5,0,0,0,Legitimate
63133.0,132.9,0,0,0,Legitimate
82673.0,33.75,0,0,0,Legitimate
124026.0,0.79,0,0,0,Legitimate
46750.0,17.67,0,0,0,Legitimate
150662.0,160.0,0,0,0,Legitimate
80837.0,166.21,0,0,0,Legitimate
146954.0,2.2,0,0,0,Legitimate
128856.0,20.0,0,0,0,Legitimate
163676.0,28.99,0,0,0,Legitimate
53335.0,11.38,0,0,0,Legitimate
52714.0,79.0,0,0,0,Legitimate
61160.0,1.6,0,0,0,Legitimate
28614.0,4.49,0,0,0,Legitimate
68576.0,1.0,0,0,0,Legitimate
144756.0,250.0,0,0,0,Legitimate
129681.0,16.85,0,0,0,Legitimate
49517.0,37.28,0,0,0,Legitimate
64980.0,11.89,0,0,0,Legitimate
149514.0,1.0,0,0,0,Legitimate
122618.0,8.97,0,1,0,Legitimate
160480.0,1.29,0,0,0,Legitimate
144143.0,75.37,0,0,0,Legitimate
459.0,6.99,0,0,0,Legitimate
4288.0,0.92,0,1,0,Legitimate
83926.0,12.49,0,0,0,Legitimate
71311.0,89.97,0,0,0,Legitimate
31802.0,2.0,0,0,0,Legitimate
60229.0,15.99,0,0,0,Legitimate
36817.0,119.0,0,0,0,Legitimate
44824.0,7.29,0,0,0,Legitimate
44862.0,2.58,0,0,0,Legitimate
129660.0,43.4,0,0,0,Legitimate
154265.0,57.0,0,0,0,Legitimate
43428.0,125.9,0,0,0,Legitimate
72031.0,40.45,0,0,0,Legitimate
145146.0,396.0,0,0,0,Legitimate
156102.0,28.56,0,0,0,Legitimate
85140.0,29.99,0,0,0,Legitimate
56659.0,89.99,0,0,0,Legitimate
157249.0,8.93,0,0,0,Legitimate
137334.0,1000.0,0,0,0,Legitimate
75723.0,139.27,0,0,0,Legitimate
65125.0,58.0,0,0,0,Legitimate
41159.0,427.49,0,0,0,Legitimate
87844.0,0.77,0,0,0,Legitimate
109854.0,1.0,0,0,0,Legitimate
41051.0,42.75,0,0,0,Legitimate
131489.0,19.25,0,0,0,Legitimate
74186.0,41.68,0,0,0,Legitimate
113101.0,1.0,0,0,0,Legitimate
65956.0,159.0,0,0,0,Legitimate
59523.0,174.14,0,0,0,Legitimate
117970.0,1.98,0,0,0,Legitimate
60909.0,26.44,0,0,0,Legitimate
34135.0,61.18,0,0,0,Legitimate
67676.0,6239.54,0,1,0,Legitimate
63085.0,29.0,0,0,0,Legitimate
152543.0,6.1,0,0,0,Legitimate
127257.0,11.5,0,0,0,Legitimate
146495.0,52.68,0,0,0,Legitimate
50670.0,86.59,0,0,0,Legitimate
51006.0,4.54,0,0,0,Legitimate
73337.0,21.95,0,0,0,Legitimate
115237.0,9.0,0,0,0,Legitimate
118213.0,29.75,0,0,0,Legitimate
121833.0,49.9,0,0,0,Legitimate
70814.0,119.3,0,0,0,Legitimate
3697.0,2.49,0,0,0,Legitimate
168849.0,61.97,0,0,0,Legitimate
34553.0,39.95,0,0,0,Legitimate
73828.0,39.99,0,0,0,Legitimate
159341.0,1.98,0,0,0,Legitimate
53641.0,23.05,0,0,0,Legitimate
121761.0,55.2,0,0,0,Legitimate
84625.0,1.0,0,0,0,Legitimate
122623.0,244.64,0,0,0,Legitimate
76974.0,45.21,0,1,0,Legitimate
149333.0,15.0,0,0,0,Legitimate
61860.0,10.0,0,0,0,Legitimate
26931.0,99.99,1,1,1,Fraudulent
40839.0,69.37,0,0,0,Legitimate
157855.0,11.46,0,0,0,Legitimate
161334.0,24.6,0,0,0,Legitimate
147979.0,20.7,0,0,0,Legitimate
48844.0,45.0,0,0,0,Legitimate
84421.0,24.5,0,0,0,Legitimate
84885.0,1.29,0,0,0,Legitimate
36283.0,9.2,0,0,0,Legitimate
34693.0,45.9,0,0,0,Legitimate
65512.0,16.13,0,0,0,Legitimate
28779.0,1.0,0,0,0,Legitimate
162931.0,97.72,0,0,0,Legitimate
62791.0,11.5,0,0,0,Legitimate
51924.0,117.5,0,0,0,Legitimate
82106.0,0.75,0,1,0,Legitimate
33665.0,0.77,0,0,0,Legitimate
154316.0,4.99,0,0,0,Legitimate
131488.0,8.1,0,1,0,Legitimate
68569.0,24.75,0,0,0,Legitimate
30786.0,13.99,0,0,0,Legitimate
72692.0,27.73,0,0,0,Legitimate
106782.0,1.29,0,0,0,Legitimate
126963.0,418.7,0,0,0,Legitimate
123785.0,55.0,0,0,0,Legitimate
41432.0,0.89,0,0,0,Legitimate
78272.0,1.79,0,0,0,Legitimate
154576.0,19.66,0,0,0,Legitimate
18706.0,0.89,0,0,0,Legitimate
142230.0,25.9,0,0,0,Legitimate
75381.0,971.79,0,0,0,Legitimate
76209.0,18.93,0,0,0,Legitimate
133584.0,0.68,0,0,0,Legitimate
97412.0,15.95,0,0,0,Legitimate
83895.0,7.49,0,0,0,Legitimate
41186.0,17.9,0,0,0,Legitimate
168944.0,13.31,0,0,0,Legitimate
164637.0,35.75,0,0,0,Legitimate
133444.0,24.99,0,0,0,Legitimate
10839.0,47.03,0,0,0,Legitimate
1322.0,160.0,0,0,0,Legitimate
132577.0,70.56,0,0,0,Legitimate
104768.0,1.7,0,0,0,Legitimate
124801.0,110.0,0,0,0,Legitimate
52515.0,223.6,0,0,0,Legitimate
122163.0,283.74,0,0,0,Legitimate
60213.0,2.69,0,0,0,Legitimate
48438.0,77.42,0,0,0,Legitimate
145531.0,185.0,0,0,0,Legitimate
123808.0,155.01,0,0,0,Legitimate
57084.0,246.64,0,0,0,Legitimate
55242.0,19.94,0,0,0,Legitimate
79992.0,162.92,0,0,0,Legitimate
77454.0,200.59,0,0,0,Legitimate
127377.0,134.41,0,0,0,Legitimate
28706.0,16.5,0,0,0,Legitimate
140384.0,32.03,0,0,0,Legitimate
170574.0,9.99,0,0,0,Legitimate
169345.0,12.99,0,0,0,Legitimate
69280.0,492.91,0,0,0,Legitimate
149093.0,1.29,0,0,0,Legitimate
45418.0,9.5,0,0,0,Legitimate
26530.0,11.37,0,0,0,Legitimate
155102.0,1.98,0,0,0,Legitimate
147254.0,0.76,0,0,0,Legitimate
75079.0,158.07,0,0,0,Legitimate
76649.0,49.99,0,0,0,Legitimate
17109.0,73.8,0,0,0,Legitimate
62402.0,14.99,0,0,0,Legitimate
73977.0,93.46,0,0,0,Legitimate
117822.0,16.75,0,0,0,Legitimate
171458.0,0.89,0,0,0,Legitimate
58315.0,200.0,0,0,0,Legitimate
83754.0,19.02,0,0,0,Legitimate
134201.0,0.89,0,0,0,Legitimate
111144.0,1.0,0,0,0,Legitimate
58832.0,225.37,0,1,0,Legitimate
64451.0,278.0,0,0,0,Legitimate
51306.0,2.69,0,0,0,Legitimate
74904.0,19.99,0,0,0,Legitimate
147372.0,0.99,0,0,0,Legitimate
127243.0,3.78,0,0,0,Legitimate
55385.0,1.19,0,0,0,Legitimate
35469.0,109.0,0,0,0,Legitimate
26015.0,36.0,0,0,0,Legitimate
138314.0,0.76,0,0,0,Legitimate
153079.0,25.0,0,0,0,Legitimate
114134.0,13.0,0,0,0,Legitimate
34524.0,35.0,0,0,0,Legitimate
62208.0,10.99,0,0,0,Legitimate
53636.0,26.15,0,1,0,Legitimate
48654.0,56.0,0,0,0,Legitimate
159331.0,1.29,0,0,0,Legitimate
79605.0,4.57,0,0,0,Legitimate
138124.0,14.0,0,0,0,Legitimate
51788.0,0.89,0,0,0,Legitimate
147933.0,1.98,0,0,0,Legitimate
123456.0,4.78,0,0,0,Legitimate
80235.0,134.88,0,0,0,Legitimate
143380.0,26.72,0,0,0,Legitimate
158478.0,86.61,0,0,0,Legitimate
53989.0,29.99,0,0,0,Legitimate
33899.0,16.95,0,0,0,Legitimate
71433.0,82.09,0,0,0,Legitimate
170079.0,1.99,0,0,0,Legitimate
141958.0,0.0,0,0,0,Legitimate
64844.0,145.9,0,0,0,Legitimate
95611.0,31.34,0,0,0,Legitimate
162867.0,0.39,0,0,0,Legitimate
2754.0,500.0,0,0,0,Legitimate
73259.0,25.17,0,0,0,Legitimate
41502.0,0.7,0,0,0,Legitimate
78308.0,1.98,0,0,0,Legitimate
116993.0,9.16,0,0,0,Legitimate
64304.0,12.0,0,0,0,Legitimate
151137.0,42.35,0,0,0,Legitimate
154265.0,16.0,0,0,0,Legitimate
25892.0,214.68,0,0,0,Legitimate
125590.0,30.35,0,0,0,Legitimate
51633.0,2.67,0,0,0,Legitimate
46705.0,17.99,0,0,0,Legitimate
153023.0,22.69,0,0,0,Legitimate
146767.0,0.76,0,0,0,Legitimate
39663.0,29.8,0,0,0,Legitimate
63354.0,75.0,0,0,0,Legitimate
160922.0,1.46,0,1,0,Legitimate
84145.0,21.0,0,0,0,Legitimate
17220.0,3.79,1,0,0,Fraudulent
162671.0,24.6,0,0,0,Legitimate
1588.0,59.9,0,0,0,Legitimate
39713.0,82.0,0,0,0,Legitimate
156867.0,25.0,0,0,0,Legitimate
72221.0,95.9,0,0,0,Legitimate
163950.0,54.99,0,0,0,Legitimate
39802.0,6.0,0,0,0,Legitimate
36264.0,25.3,0,0,0,Legitimate
146302.0,89.99,0,0,0,Legitimate
137007.0,1.0,0,0,0,Legitimate
64685.0,551.81,0,0,0,Legitimate
129728.0,39.95,0,0,0,Legitimate
46801.0,0.76,0,0,0,Legitimate
31819.0,7.63,0,0,0,Legitimate
131680.0,11.5,0,0,0,Legitimate
134681.0,0.89,0,0,0,Legitimate
109071.0,126.0,0,1,0,Legitimate
54842.0,983.05,0,0,0,Legitimate
97435.0,15.95,0,0,0,Legitimate
128556.0,185.8,0,0,0,Legitimate
137360.0,7.39,0,0,0,Legitimate
41357.0,1.98,0,0,0,Legitimate
136290.0,720.0,0,0,0,Legitimate
114270.0,60.5,0,0,0,Legitimate
68088.0,9.99,0,0,0,Legitimate
148442.0,46.0,0,0,0,Legitimate
54121.0,705.64,0,0,0,Legitimate
92572.0,207.72,0,0,0,Legitimate
63112.0,32.34,0,0,0,Legitimate
49719.0,281.95,0,0,0,Legitimate
41839.0,32.4,0,0,0,Legitimate
44917.0,49.9,0,0,0,Legitimate
63575.0,23.49,0,0,0,Legitimate
158960.0,27.4,0,0,0,Legitimate
53832.0,69.93,0,0,0,Legitimate
72050.0,112.7,0,0,0,Legitimate
104413.0,4.98,0,0,0,Legitimate
87744.0,500.0,0,0,0,Legitimate
133752.0,1.98,0,0,0,Legitimate
79766.0,153.4,0,0,0,Legitimate
154409.0,0.99,0,0,0,Legitimate
67780.0,1.2,0,0,0,Legitimate
163484.0,1058.76,0,0,0,Legitimate
36234.0,9.99,0,0,0,Legitimate
1036.0,5.0,0,0,0,Legitimate
120881.0,145.0,0,0,0,Legitimate
58655.0,2.23,0,0,0,Legitimate
46743.0,149.0,0,0,0,Legitimate
42970.0,7.55,0,0,0,Legitimate
143337.0,781.62,0,0,0,Legitimate
55089.0,37.92,0,0,0,Legitimate
27837.0,9.99,0,0,0,Legitimate
132820.0,66.5,0,0,0,Legitimate
139673.0,4.49,0,0,0,Legitimate
59206.0,65.9,0,0,0,Legitimate
169647.0,30.99,0,0,0,Legitimate
50386.0,455.0,0,0,0,Legitimate
45452.0,30.99,0,0,0,Legitimate
119283.0,59.29,0,0,0,Legitimate
49340.0,476.9,0,0,0,Legitimate
75434.0,7.95,0,0,0,Legitimate
124524.0,1.51,0,0,0,Legitimate
87741.0,1.0,0,0,0,Legitimate
147191.0,14.0,0,0,0,Legitimate
169190.0,10.48,0,0,0,Legitimate
144982.0,4.49,0,0,0,Legitimate
111291.0,0.89,0,0,0,Legitimate
14470.0,39.0,0,0,0,Legitimate
8554.0,21.49,0,0,0,Legitimate
79584.0,62.99,0,0,0,Legitimate
138308.0,55.75,0,0,0,Legitimate
67015.0,116.95,0,0,0,Legitimate
139510.0,15.0,0,0,0,Legitimate
161453.0,29.99,0,0,0,Legitimate
79459.0,6.98,0,0,0,Legitimate
116300.0,391.26,0,0,0,Legitimate
71239.0,25.0,0,0,0,Legitimate
41371.0,0.76,0,0,0,Legitimate
146932.0,5.0,0,0,0,Legitimate
149643.0,15.0,0,0,0,Legitimate
145250.0,68.0,0,0,0,Legitimate
143217.0,85.66,0,0,0,Legitimate
163808.0,3.87,0,0,0,Legitimate
75814.0,210.0,0,0,0,Legitimate
166109.0,109.63,0,0,0,Legitimate
58453.0,1.18,0,0,0,Legitimate
172612.0,12.31,0,0,0,Legitimate
32783.0,477.0,0,0,0,Legitimate
149756.0,2.93,0,1,0,Legitimate
141228.0,241.24,0,0,0,Legitimate
27074.0,0.99,0,0,0,Legitimate
56997.0,984.05,0,0,0,Legitimate
65876.0,37.48,0,0,0,Legitimate
124817.0,63.48,0,0,0,Legitimate
61357.0,25.0,0,1,0,Legitimate
33875.0,5.0,0,0,0,Legitimate
155716.0,0.89,0,0,0,Legitimate
57025.0,3.79,0,0,0,Legitimate
43696.0,1.0,0,0,0,Legitimate
40106.0,29.99,0,0,0,Legitimate
161182.0,1.98,0,0,0,Legitimate
59667.0,0.99,0,0,0,Legitimate
163256.0,568.56,0,0,0,Legitimate
115002.0,11.5,0,0,0,Legitimate
94012.0,36.0,0,0,0,Legitimate
50765.0,13.69,0,0,0,Legitimate
155049.0,11.35,0,0,0,Legitimate
76281.0,7.14,0,0,0,Legitimate
126796.0,214.8,0,0,0,Legitimate
128092.0,100.13,0,0,0,Legitimate
123260.0,39.83,0,0,0,Legitimate
40139.0,37.4,0,0,0,Legitimate
58085.0,20.58,0,0,0,Legitimate
126373.0,45.0,0,0,0,Legitimate
130251.0,69.99,0,0,0,Legitimate
14489.0,14.95,0,0,0,Legitimate
30208.0,0.89,0,0,0,Legitimate
116497.0,3.4,0,0,0,Legitimate
131769.0,98.13,0,0,0,Legitimate
135671.0,2.0,0,0,0,Legitimate
148083.0,20.0,0,0,0,Legitimate
973.0,1.0,0,0,0,Legitimate
78961.0,0.99,0,0,0,Legitimate
10128.0,2.0,0,0,0,Legitimate
118279.0,25.0,0,1,0,Legitimate
120918.0,9.9,0,0,0,Legitimate
79717.0,60.85,0,0,0,Legitimate
37460.0,1124.94,0,1,0,Legitimate
163872.0,1.98,0,0,0,Legitimate
163470.0,9.99,0,0,0,Legitimate
151438.0,465.32,0,0,0,Legitimate
63566.0,1.98,0,0,0,Legitimate
9200.0,52.17,0,0,0,Legitimate
42905.0,7.1,0,0,0,Legitimate
58319.0,0.82,0,0,0,Legitimate
130533.0,14.0,0,0,0,Legitimate
154301.0,104.0,0,0,0,Legitimate
40610.0,158.0,0,0,0,Legitimate
115335.0,65.0,0,0,0,Legitimate
160357.0,19.99,0,0,0,Legitimate
65734.0,1.99,0,0,0,Legitimate
127218.0,11.31,0,0,0,Legitimate
153842.0,91.0,0,0,0,Legitimate
38986.0,79.85,0,0,0,Legitimate
79170.0,0.99,0,0,0,Legitimate
38339.0,270.0,0,0,0,Legitimate
129835.0,61.0,0,0,0,Legitimate
83822.0,2.0,0,0,0,Legitimate
67462.0,1.5,0,0,0,Legitimate
47269.0,37.36,0,0,0,Legitimate
39492.0,32.4,0,0,0,Legitimate
118922.0,132.55,0,0,0,Legitimate
36098.0,29.95,0,0,0,Legitimate
123007.0,24.15,0,0,0,Legitimate
39852.0,68.91,0,0,0,Legitimate
162418.0,6.28,0,0,0,Legitimate
40881.0,55.94,0,0,0,Legitimate
163746.0,55.5,0,0,0,Legitimate
2652.0,34.16,0,0,0,Legitimate
125504.0,215.0,0,0,0,Legitimate
42608.0,87.0,0,1,0,Legitimate
51475.0,4.99,0,0,0,Legitimate
170288.0,20.84,0,0,0,Legitimate
153699.0,2.0,0,0,0,Legitimate
12632.0,5.49,0,0,0,Legitimate
105276.0,11.27,0,0,0,Legitimate
69538.0,34.96,0,0,0,Legitimate
133552.0,92.0,0,0,0,Legitimate
41806.0,999.04,0,0,0,Legitimate
141039.0,2.39,0,0,0,Legitimate
155630.0,49.99,0,0,0,Legitimate
126444.0,98.36,0,0,0,Legitimate
8694.0,21.99,0,0,0,Legitimate
168039.0,20.73,0,0,0,Legitimate
72639.0,10.82,0,0,0,Legitimate
28676.0,29.99,0,0,0,Legitimate
27917.0,32.16,0,0,0,Legitimate
134164.0,19.99,0,0,0,Legitimate
46132.0,2.88,0,1,0,Legitimate
161186.0,5.99,0,0,0,Legitimate
75372.0,15.18,0,0,0,Legitimate
65213.0,151.25,0,0,0,Legitimate
59338.0,54.99,0,0,0,Legitimate
26599.0,1.29,0,0,0,Legitimate
165018.0,52.0,0,0,0,Legitimate
82067.0,6.26,0,0,0,Legitimate
110664.0,231.05,0,1,0,Legitimate
67406.0,1.0,0,0,0,Legitimate
65364.0,1.98,0,0,0,Legitimate
169794.0,229.31,0,0,0,Legitimate
48904.0,400.0,0,0,0,Legitimate
65955.0,60.15,0,0,0,Legitimate
153291.0,25.0,0,0,0,Legitimate
38098.0,25.0,0,0,0,Legitimate
169322.0,29.95,0,0,0,Legitimate
81573.0,1.98,0,0,0,Legitimate
148299.0,1.98,0,0,0,Legitimate
164129.0,1.79,0,0,0,Legitimate
148399.0,77.77,0,0,0,Legitimate
150636.0,146.7,0,0,0,Legitimate
33537.0,7.95,0,0,0,Legitimate
137566.0,0.0,0,0,0,Legitimate
53129.0,20.63,0,0,0,Legitimate
133083.0,128.0,0,0,0,Legitimate
28367.0,35.0,0,0,0,Legitimate
64877.0,31.35,0,0,0,Legitimate
80264.0,4.49,0,0,0,Legitimate
45739.0,14.16,0,0,0,Legitimate
46298.0,1455.3,0,1,0,Legitimate
34839.0,266.72,0,1,0,Legitimate
85986.0,47.0,0,0,0,Legitimate
118801.0,19.95,0,0,0,Legitimate
117123.0,11.0,0,0,0,Legitimate
159758.0,61.16,0,0,0,Legitimate
131090.0,159.8,0,0,0,Legitimate
146874.0,335.19,0,0,0,Legitimate
149242.0,45.51,0,0,0,Legitimate
39128.0,0.77,0,0,0,Legitimate
130563.0,36.0,0,0,0,Legitimate
60784.0,48.0,0,0,0,Legitimate
79882.0,20.21,0,0,0,Legitimate
149055.0,29.0,0,0,0,Legitimate
